player_id,n_events,centroid_x,centroid_y,lateral_spread,sub_role
246061,742,59.44878706199461,77.19137466307278,18.50545474522915,WIDE_MID
20850,2164,48.276802218114604,50.13678373382625,24.02410093644172,CM
22864,660,51.72878787878788,26.6469696969697,20.949130668850376,WIDE_MID
23386,416,58.48317307692308,31.283653846153847,26.594434096827317,WIDE_MID
70096,2066,57.80251694094869,46.45498547918683,26.981801001831816,CM
3345,1720,54.58779069767442,41.50116279069768,24.525206343163827,CM
349099,622,49.81832797427653,59.27491961414791,24.752949652499275,CM
224971,824,62.13834951456311,46.87985436893204,33.26164009488057,CAM
15811,1434,52.408647140864716,54.23640167364017,23.237943017749807,CM
3320,1438,50.43045897079277,44.43810848400556,22.82278695716302,CM
136011,1254,56.77910685805423,49.250398724082935,27.657196001455386,CM
208089,1049,53.36892278360343,42.619637750238326,25.970021535819722,CM
165425,1483,50.18678354686446,56.054619015509104,22.623369616545723,CM
221376,631,44.64342313787639,48.752773375594295,24.25589218701803,CDM
391606,801,61.32209737827716,45.438202247191015,35.218056288842014,CAM
449921,256,63.1875,63.24609375,31.642704830578218,CAM
14692,1545,42.53721682847896,50.58187702265372,23.137736550754497,CDM
272440,1961,52.883732789393164,60.9209586945436,26.688287087257294,CM
65055,1361,61.03967670830272,38.451873622336514,32.71659834317625,CAM
51013,841,63.39952437574316,43.950059453032104,25.008853253755753,CAM
14696,1248,61.39663461538461,47.78285256410256,32.13396867956612,CAM
14938,2171,48.813910640257944,43.04928604329802,26.2713395937901,CM
25861,2052,45.30994152046784,56.60818713450293,21.326796955573787,CM
14863,1728,44.58680555555556,50.847800925925924,25.135636359480042,CDM
15278,430,55.17674418604651,59.67209302325581,30.989913582660897,CM
14998,1011,40.77942631058358,48.94164193867458,22.70040687196715,CDM
345707,825,60.63393939393939,34.40121212121212,28.23317006169981,WIDE_MID
112253,351,59.598290598290596,47.56125356125356,27.637160958619937,CM
15695,806,61.259305210918114,73.34119106699752,26.765444776942285,WIDE_MID
144766,828,45.792270531400966,43.35748792270532,22.70600130480451,CM
272363,1098,53.54644808743169,41.864298724954466,22.81399521911519,CM
51132,1061,63.551366635249764,38.194156456173424,26.286232923195357,CAM
15141,451,58.21729490022173,58.509977827050996,31.50318167705105,CM
15812,378,59.457671957671955,50.48412698412698,28.99924103835838,CM
15456,1451,58.51895244658856,55.86629910406616,31.82547301191067,CM
65596,1480,60.46351351351351,68.0195945945946,26.903358356215918,WIDE_MID
425926,946,48.47251585623679,56.29704016913319,23.681339777639135,CM
49869,594,45.71885521885522,52.4040404040404,23.01619894040867,CM
327009,1078,47.859925788497215,44.1178107606679,25.366579575545536,CM
257750,2495,45.122244488977955,36.833667334669336,23.730003373827145,CM
26384,2642,59.95950037850113,53.66502649507949,29.61668883666633,CM
229198,1309,56.983193277310924,32.581359816653936,29.88464807395638,WIDE_MID
299154,279,51.46594982078853,41.562724014336915,28.430190428571755,CM
209028,2190,56.38675799086758,35.90684931506849,30.108521528685884,CM
25514,536,63.65298507462686,24.007462686567163,22.205159379808947,WIDE_MID
26065,2603,51.32347291586631,50.371878601613524,27.825110048957615,CM
25891,1158,56.620034542314336,50.40587219343696,27.844972112929526,CM
28866,1691,50.41750443524542,57.460082791247785,26.174178246070053,CM
408827,733,58.765347885402456,68.69167803547067,25.215094339757368,WIDE_MID
25800,1451,47.53342522398346,51.76498966230186,29.256427074321028,CM
26604,1143,64.07174103237095,64.96937882764655,28.293370660706103,CAM
340920,1568,53.75765306122449,45.93112244897959,26.934515606680034,CM
25743,2049,49.274280136652024,83.73548072230356,19.023995827939757,WIDE_MID
25598,295,39.13220338983051,58.433898305084746,23.34410303087598,CDM
280115,1849,51.2644672796106,60.114656571119525,27.211152189257795,CM
25403,763,50.1651376146789,58.92005242463958,24.44346745675793,CM
3314,1852,68.7181425485961,61.15712742980561,30.64728743070152,CAM
29590,506,55.223320158102766,62.21146245059288,31.814386605507984,CM
289359,1791,45.81127861529872,54.3891680625349,23.41440789618056,CM
274344,1924,45.08887733887734,52.142411642411645,23.584095436787308,CM
366542,376,55.454787234042556,72.62234042553192,25.655064339056622,WIDE_MID
38015,848,56.471698113207545,38.988207547169814,26.195971149347827,CM
256992,1252,58.62220447284345,58.246006389776355,30.308462542732123,CM
366760,644,53.61490683229814,66.36335403726709,21.79385160044188,WIDE_MID
25829,2697,50.493882091212456,36.03893214682981,23.623585258415805,CM
25596,957,47.715778474399166,48.55485893416928,24.982847042423778,CM
25826,3132,52.406130268199234,52.000319284802046,26.151909852076177,CM
25776,1474,64.41587516960651,47.10719131614654,29.424152713609516,CAM
70093,2744,52.650145772594755,52.18586005830904,25.633392333850566,CM
26314,1823,49.91003839824465,47.17388919363686,27.71271268004104,CM
397033,506,46.45652173913044,54.3399209486166,21.006530507300212,CM
229124,966,61.3768115942029,51.30848861283644,34.186960371975154,CAM
26414,487,45.46611909650924,53.630390143737166,22.312938459265755,CM
38236,415,50.74939759036145,63.96867469879518,22.743932289048058,CM
8533,724,60.2914364640884,51.01243093922652,26.901615949487176,CAM
258162,704,54.49289772727273,54.71448863636363,30.317326290791964,CM
284476,491,59.58452138492871,60.116089613034625,29.555702612568115,CM
4014,729,69.12071330589849,69.36625514403292,29.939664828621513,WIDE_MID
173213,301,51.29568106312292,51.38538205980066,27.030309881135484,CM
116345,679,45.85125184094256,46.94698085419735,24.114711458317768,CM
173,1706,58.912075029308326,28.76025791324736,28.944308396559457,WIDE_MID
8290,709,63.169252468265164,51.07898448519041,31.221632929894636,CAM
302518,1976,47.46052631578947,53.14827935222672,25.37988393256118,CM
28292,3313,49.11469966797465,49.48868095381829,24.215890807762094,CM
