player_id,progressive_passes,total_passes,progressive_pass_pct,final_third_entries,defensive_actions,defensive_actions_per90,total_onball_events,inaccurate_events,dangerous_losses,inaccurate_rate,dangerous_loss_rate
337799,2,8,0.25,0,1.0,5.0,20,5,0,0.25,0.0
223546,0,7,0.0,0,2.0,8.181818181818182,15,10,0,0.6666666666666666,0.0
397028,69,402,0.1716417910447761,39,76.0,10.0,720,142,1,0.1972222222222222,0.0013888888888888
284580,11,49,0.2244897959183673,2,16.0,13.584905660377355,118,32,0,0.2711864406779661,0.0
15122,149,439,0.3394077448747152,26,117.0,11.52078774617068,710,117,1,0.1647887323943662,0.0014084507042253
14804,36,189,0.1904761904761904,12,29.0,5.028901734104046,348,91,0,0.2614942528735632,0.0
26381,70,496,0.1411290322580645,44,71.0,4.630434782608695,1088,350,0,0.3216911764705882,0.0
25407,172,662,0.2598187311178248,88,68.0,5.041186161449753,1145,350,4,0.3056768558951965,0.0034934497816593
25616,43,173,0.2485549132947976,16,21.0,5.709969788519638,343,96,0,0.2798833819241982,0.0
487983,7,39,0.1794871794871795,1,12.0,7.659574468085107,107,39,0,0.3644859813084112,0.0
26433,80,303,0.264026402640264,36,75.0,7.352941176470589,648,146,0,0.2253086419753086,0.0
25519,7,9,0.7777777777777778,0,1.0,1.0,27,6,0,0.2222222222222222,0.0
294697,0,4,0.0,0,0.0,0.0,6,2,0,0.3333333333333333,0.0
55224,7,85,0.0823529411764705,4,14.0,3.5,259,89,0,0.3436293436293436,0.0
224206,19,86,0.2209302325581395,9,20.0,7.287449392712551,220,70,1,0.3181818181818182,0.0045454545454545
77536,6,12,0.5,0,3.0,3.0,30,3,0,0.1,0.0
447538,0,1,0.0,0,0.0,0.0,5,2,0,0.4,0.0
256634,77,228,0.337719298245614,28,26.0,6.324324324324325,353,43,0,0.121813031161473,0.0
122832,1,16,0.0625,1,2.0,5.454545454545455,34,6,0,0.1764705882352941,0.0
6577,84,119,0.7058823529411765,0,6.0,1.3138686131386863,198,24,1,0.1212121212121212,0.005050505050505
470756,1,15,0.0666666666666666,0,4.0,8.372093023255813,37,14,0,0.3783783783783784,0.0
500200,2,6,0.3333333333333333,0,3.0,10.0,18,7,0,0.3888888888888889,0.0
279556,4,12,0.3333333333333333,0,0.0,0.0,35,9,0,0.2571428571428571,0.0
3488,8,13,0.6153846153846154,5,1.0,1.0,43,7,0,0.1627906976744186,0.0
3823,13,21,0.6190476190476191,4,6.0,6.0,53,12,0,0.2264150943396226,0.0
278324,3,31,0.0967741935483871,2,3.0,1.9424460431654675,76,24,0,0.3157894736842105,0.0
366374,2,4,0.5,0,0.0,0.0,17,4,0,0.2352941176470588,0.0
6925,1,1,1.0,0,2.0,12.0,8,2,0,0.25,0.0
99430,18,23,0.782608695652174,2,3.0,3.0,35,4,0,0.1142857142857142,0.0
417231,91,436,0.2087155963302752,33,88.0,6.182669789227167,950,286,1,0.3010526315789473,0.0010526315789473
25601,10,94,0.1063829787234042,5,7.0,0.9361069836552748,345,115,0,0.3333333333333333,0.0
347026,7,72,0.0972222222222222,2,7.0,3.1818181818181817,170,60,0,0.3529411764705882,0.0
134429,38,125,0.304,19,15.0,6.398104265402844,200,53,0,0.265,0.0
283062,22,34,0.6470588235294118,2,1.0,1.0,57,9,0,0.1578947368421052,0.0
267185,38,147,0.2585034013605442,21,35.0,7.535885167464114,278,72,0,0.2589928057553957,0.0
405880,0,1,0.0,0,0.0,0.0,3,1,0,0.3333333333333333,0.0
41368,0,1,0.0,0,0.0,0.0,2,0,0,0.0,0.0
20972,0,2,0.0,0,0.0,0.0,4,1,0,0.25,0.0
15503,14,113,0.1238938053097345,8,15.0,1.9258202567760343,387,134,1,0.3462532299741602,0.0025839793281653
256776,3,10,0.3,1,0.0,0.0,15,1,0,0.0666666666666666,0.0
3566,147,455,0.3230769230769231,54,122.0,11.521511017838405,816,187,0,0.2291666666666666,0.0
14932,1,12,0.0833333333333333,0,4.0,12.857142857142858,16,5,0,0.3125,0.0
356906,9,43,0.2093023255813953,7,7.0,8.513513513513514,71,9,0,0.1267605633802817,0.0
14712,52,76,0.6842105263157895,2,2.0,0.6666666666666666,106,13,1,0.1226415094339622,0.0094339622641509
25996,34,100,0.34,3,5.0,3.488372093023256,124,11,0,0.0887096774193548,0.0
26378,0,4,0.0,0,1.0,15.0,7,5,0,0.7142857142857143,0.0
406156,2,14,0.1428571428571428,2,0.0,0.0,23,2,0,0.0869565217391304,0.0
281135,22,81,0.2716049382716049,10,19.0,10.301204819277109,151,37,0,0.2450331125827814,0.0
415747,1,6,0.1666666666666666,0,6.0,7.5,19,4,0,0.2105263157894736,0.0
29642,73,343,0.2128279883381924,17,50.0,7.8671328671328675,505,93,0,0.1841584158415841,0.0
190168,18,23,0.782608695652174,3,2.0,2.0,62,7,0,0.1129032258064516,0.0
405608,0,3,0.0,0,0.0,0.0,7,1,0,0.1428571428571428,0.0
272280,2,8,0.25,1,1.0,5.625,20,6,0,0.3,0.0
361214,0,4,0.0,0,0.0,0.0,6,1,0,0.1666666666666666,0.0
15254,0,2,0.0,0,0.0,0.0,4,0,0,0.0,0.0
472696,2,6,0.3333333333333333,0,0.0,0.0,7,0,0,0.0,0.0
391551,2,7,0.2857142857142857,3,2.0,10.0,13,2,0,0.1538461538461538,0.0
279721,1,10,0.1,1,2.0,2.0,35,17,0,0.4857142857142857,0.0
566942,21,103,0.203883495145631,7,10.0,5.487804878048781,156,34,1,0.2179487179487179,0.0064102564102564
66,0,7,0.0,0,1.0,3.75,23,7,0,0.3043478260869565,0.0
125076,15,78,0.1923076923076923,6,12.0,5.320197044334975,164,47,0,0.2865853658536585,0.0
339812,2,9,0.2222222222222222,1,0.0,0.0,10,0,0,0.0,0.0
437057,0,10,0.0,0,0.0,0.0,21,7,0,0.3333333333333333,0.0
29640,200,973,0.2055498458376156,98,133.0,6.951219512195122,1629,296,4,0.1817065684468999,0.0024554941682013
370,578,1635,0.3535168195718654,134,201.0,8.029294274300932,2388,370,1,0.1549413735343383,0.0004187604690117
703,358,1029,0.3479105928085519,77,184.0,8.054474708171206,1587,324,1,0.2041587901701323,0.0006301197227473
8653,599,1640,0.3652439024390244,172,340.0,8.947368421052632,2784,573,4,0.2058189655172413,0.0014367816091954
8144,121,746,0.1621983914209115,69,91.0,4.764397905759162,1344,385,2,0.2864583333333333,0.0014880952380952
14748,549,1628,0.3372235872235872,164,158.0,6.087328767123288,2319,354,2,0.1526520051746442,0.0008624407072013
135103,481,1288,0.3734472049689441,89,157.0,6.81949806949807,1797,207,5,0.1151919866444073,0.0027824151363383
62389,447,1850,0.2416216216216216,226,197.0,5.780893381154223,2912,720,2,0.2472527472527472,0.0006868131868131
11078,177,846,0.2092198581560283,70,155.0,7.318992654774397,1618,438,3,0.2707045735475896,0.0018541409147095
15823,74,409,0.1809290953545232,50,86.0,6.929274843330349,773,213,2,0.2755498059508409,0.0025873221216041
3429,519,804,0.6455223880597015,31,53.0,1.5142857142857142,1346,159,0,0.1181277860326894,0.0
38377,31,329,0.094224924012158,17,73.0,3.635860542335362,1251,458,0,0.3661071143085531,0.0
7988,328,1250,0.2624,158,205.0,7.7455919395466,2102,495,3,0.2354900095147478,0.0014272121788772
38031,45,406,0.1108374384236453,21,65.0,2.61744966442953,1594,546,1,0.342534504391468,0.0006273525721455
28292,486,2178,0.2231404958677686,254,257.0,6.9563909774436095,3313,680,9,0.2052520374283127,0.00271657108361
8501,166,666,0.2492492492492492,89,163.0,8.392448512585814,1393,389,3,0.2792534099066762,0.0021536252692031
377071,84,749,0.1121495327102803,40,132.0,4.205309734513274,2343,786,2,0.3354673495518566,0.0008536064874093
68085,328,858,0.3822843822843823,92,231.0,8.915094339622641,1579,404,4,0.2558581380620646,0.0025332488917036
20593,127,682,0.1862170087976539,51,65.0,3.613341568869673,1254,270,0,0.215311004784689,0.0
10663,25,271,0.092250922509225,17,21.0,1.261682242990654,751,266,1,0.3541944074567243,0.0013315579227696
58978,140,480,0.2916666666666667,55,138.0,8.144262295081967,1006,279,1,0.2773359840954274,0.0009940357852882
15054,69,482,0.1431535269709543,25,136.0,4.705882352941177,1540,557,0,0.3616883116883116,0.0
8433,244,999,0.2442442442442442,120,197.0,7.201462225832657,1870,532,1,0.2844919786096256,0.0005347593582887
25854,311,969,0.3209494324045407,94,298.0,9.289920332525114,1975,466,5,0.2359493670886076,0.0025316455696202
105339,757,2842,0.2663617171006333,415,218.0,6.800693240901213,3868,526,3,0.1359875904860392,0.0007755946225439
3413,248,1024,0.2421875,127,122.0,8.798076923076923,1519,292,0,0.1922317314022383,0.0
70086,951,2964,0.3208502024291498,295,196.0,5.941394408891883,3938,409,5,0.1038598273235144,0.0012696800406297
7910,428,621,0.6892109500805152,35,41.0,1.108108108108108,1237,172,2,0.1390460792239288,0.0016168148746968
7905,80,618,0.1294498381877022,34,42.0,1.317532241199024,1688,546,1,0.3234597156398104,0.0005924170616113
134513,94,749,0.1255006675567423,48,37.0,2.100946372239748,1443,340,0,0.2356202356202356,0.0
14808,259,1350,0.1918518518518518,154,83.0,4.960159362549801,1840,235,1,0.1277173913043478,0.0005434782608695
7906,208,1215,0.17119341563786,110,61.0,2.8372093023255816,1733,338,1,0.1950375072129255,0.0005770340450086
25706,346,1526,0.2267365661861074,194,292.0,9.456639078805326,2548,520,7,0.2040816326530612,0.0027472527472527
145692,18,212,0.0849056603773584,9,24.0,1.998149861239593,802,278,0,0.3466334164588528,0.0
15808,166,1105,0.1502262443438914,101,113.0,3.6595897804965816,2323,718,1,0.3090830822212656,0.0004304778303917
7899,481,1755,0.2740740740740741,239,273.0,8.460743801652892,2856,613,2,0.2146358543417366,0.0007002801120448
3523,344,1003,0.3429710867397806,97,212.0,9.068441064638783,1704,375,3,0.2200704225352112,0.0017605633802816
3327,51,466,0.1094420600858369,30,83.0,4.353146853146853,1285,442,1,0.3439688715953307,0.0007782101167315
25430,237,717,0.3305439330543933,42,152.0,8.560700876095119,1072,204,6,0.1902985074626865,0.0055970149253731
11669,37,359,0.1030640668523676,18,47.0,2.1171171171171173,1197,437,1,0.365079365079365,0.0008354218880534
8086,496,1715,0.2892128279883382,211,284.0,7.888888888888889,2542,529,6,0.2081038552321007,0.002360346184107
9097,421,1423,0.2958538299367533,121,328.0,8.631578947368421,2515,575,6,0.2286282306163022,0.0023856858846918
8285,273,1072,0.2546641791044776,153,176.0,5.9192825112107625,1814,440,2,0.2425578831312017,0.0011025358324145
119951,418,1128,0.3705673758865248,95,369.0,9.805137289636846,2115,576,1,0.2723404255319149,0.0004728132387706
7914,270,911,0.2963776070252469,73,201.0,7.96565389696169,1538,326,3,0.211963589076723,0.0019505851755526
284,255,829,0.3075995174909529,64,177.0,8.160860655737704,1393,340,0,0.2440775305096913,0.0
434159,34,160,0.2125,22,39.0,6.512059369202226,335,95,0,0.2835820895522388,0.0
8336,456,1635,0.2788990825688073,240,326.0,9.679973606070604,3099,777,2,0.2507260406582768,0.0006453694740238
77552,47,535,0.0878504672897196,30,57.0,3.904109589041096,1034,277,2,0.2678916827852998,0.0019342359767891
61962,142,794,0.1788413098236775,60,103.0,4.959871589085073,1249,219,1,0.1753402722177742,0.0008006405124099
240070,132,628,0.2101910828025477,89,43.0,5.025974025974026,847,118,2,0.1393152302243211,0.0023612750885478
14911,113,938,0.1204690831556503,65,66.0,2.568093385214008,1823,400,1,0.2194185408667032,0.0005485463521667
25381,557,815,0.6834355828220859,22,81.0,2.25,1359,155,3,0.1140544518027961,0.0022075055187637
3324,65,499,0.1302605210420841,41,43.0,1.8713733075435204,1488,480,0,0.3225806451612903,0.0
7887,421,1252,0.3362619808306709,108,158.0,6.586382584529876,1810,274,1,0.1513812154696132,0.0005524861878453
21100,313,1002,0.312375249500998,76,236.0,7.375,1728,413,2,0.2390046296296296,0.0011574074074074
3582,208,290,0.7172413793103448,39,31.0,1.631578947368421,728,131,0,0.1799450549450549,0.0
20620,188,725,0.2593103448275862,100,147.0,8.45367412140575,1247,309,3,0.247794707297514,0.0024057738572574
37725,144,867,0.1660899653979238,61,146.0,4.684491978609626,1870,489,2,0.2614973262032085,0.0010695187165775
379209,163,549,0.296903460837887,49,120.0,7.563025210084033,907,212,3,0.2337375964718853,0.0033076074972436
116,210,1225,0.1714285714285714,116,128.0,4.824120603015075,1905,315,1,0.1653543307086614,0.000524934383202
25950,162,1008,0.1607142857142857,59,126.0,4.658997534921939,1837,427,4,0.2324442025040827,0.0021774632553075
7919,367,1090,0.336697247706422,114,272.0,9.558766106989458,1971,458,4,0.2323693556570268,0.0020294266869609
8944,400,1027,0.3894839337877313,113,257.0,8.862068965517242,1754,399,2,0.2274800456100342,0.0011402508551881
262,99,587,0.1686541737649063,56,82.0,5.286532951289399,1107,247,5,0.2231255645889792,0.004516711833785
258162,70,374,0.1871657754010695,33,33.0,4.212765957446809,704,167,0,0.2372159090909091,0.0
3351,166,842,0.1971496437054631,59,122.0,6.413551401869159,1401,273,0,0.1948608137044968,0.0
25798,188,829,0.226779252110977,98,158.0,9.221789883268483,1316,290,0,0.2203647416413373,0.0
8620,184,757,0.2430647291941876,81,187.0,8.25,1610,398,3,0.2472049689440993,0.001863354037267
7967,406,1267,0.3204419889502762,211,141.0,5.495885664789952,1947,517,2,0.2655367231638418,0.0010272213662044
8761,24,86,0.2790697674418604,7,19.0,9.5,135,32,3,0.237037037037037,0.0222222222222222
8292,87,392,0.221938775510204,47,48.0,5.386533665835412,804,179,0,0.222636815920398,0.0
419784,47,165,0.2848484848484848,25,39.0,9.335106382978722,276,66,0,0.2391304347826087,0.0
8239,179,772,0.2318652849740932,100,95.0,4.476439790575917,1342,320,0,0.2384500745156482,0.0
7974,206,283,0.7279151943462897,37,29.0,1.8125,660,92,1,0.1393939393939394,0.0015151515151515
7989,269,979,0.2747701736465781,123,173.0,8.01750772399588,1773,501,6,0.2825719120135364,0.0033840947546531
5911,36,317,0.113564668769716,10,21.0,1.9110212335692616,682,196,0,0.2873900293255132,0.0
8992,9,15,0.6,0,1.0,1.0,35,4,0,0.1142857142857142,0.0
8833,371,1117,0.3321396598030439,86,256.0,7.868852459016394,1910,421,1,0.2204188481675392,0.000523560209424
36,348,898,0.3875278396436525,134,71.0,5.433673469387755,1245,224,0,0.1799196787148594,0.0
7957,56,188,0.2978723404255319,29,38.0,6.229508196721312,345,110,1,0.3188405797101449,0.0028985507246376
56,19,97,0.1958762886597938,4,9.0,3.24,162,45,0,0.2777777777777778,0.0
7888,48,170,0.2823529411764706,27,28.0,5.6375838926174495,309,72,2,0.233009708737864,0.0064724919093851
8005,124,378,0.328042328042328,28,101.0,8.657142857142858,688,193,0,0.2805232558139535,0.0
9622,24,71,0.3380281690140845,8,9.0,5.0,120,36,0,0.3,0.0
38,68,224,0.3035714285714285,22,27.0,6.75,368,72,1,0.1956521739130435,0.0027173913043478
9403,64,183,0.3497267759562841,16,49.0,8.197026022304833,287,68,0,0.2369337979094076,0.0
346195,439,2034,0.2158308751229105,247,193.0,6.525169045830203,2978,515,8,0.1729348556077904,0.002686366689053
247169,112,455,0.2461538461538461,46,144.0,9.03765690376569,945,262,1,0.2772486772486772,0.001058201058201
5268,28,332,0.0843373493975903,11,34.0,1.5446744068652194,969,337,0,0.347781217750258,0.0
254188,13,115,0.1130434782608695,3,17.0,6.12,233,55,0,0.2360515021459227,0.0
3347,331,1615,0.204953560371517,160,161.0,6.3082281236395294,2462,336,6,0.1364744110479285,0.0024370430544272
3359,451,1787,0.2523782876329043,236,58.0,1.7423230974632842,3267,681,3,0.2084481175390266,0.0009182736455463
32577,227,741,0.3063427800269905,42,157.0,7.938202247191011,1239,261,0,0.2106537530266344,0.0
4379,300,1380,0.217391304347826,157,66.0,2.978936810431294,2293,445,4,0.1940689053641517,0.0017444395987788
4238,189,954,0.1981132075471698,78,132.0,5.553997194950912,1758,359,2,0.2042093287827076,0.0011376564277588
292991,337,1005,0.3353233830845771,55,147.0,6.736252545824847,1534,310,3,0.2020860495436766,0.0019556714471968
4303,624,1789,0.3487982112912241,173,287.0,7.756756756756757,2788,546,2,0.1958393113342898,0.0007173601147776
3803,415,1520,0.2730263157894737,214,176.0,5.181550539744848,2349,535,4,0.2277564921243082,0.0017028522775649
3816,97,421,0.2304038004750593,38,48.0,2.656826568265682,1019,326,2,0.3199214916584887,0.0019627085377821
393881,26,172,0.1511627906976744,4,19.0,2.766990291262136,419,115,0,0.2744630071599045,0.0
14866,97,599,0.1619365609348914,42,47.0,2.799470549305096,1017,204,3,0.2005899705014749,0.0029498525073746
395636,72,554,0.1299638989169675,41,49.0,1.4322832088340371,1574,489,0,0.3106734434561626,0.0
269060,300,1131,0.2652519893899204,157,166.0,8.249585864163445,1938,414,2,0.2136222910216718,0.001031991744066
3428,219,334,0.655688622754491,11,48.0,2.0869565217391304,819,120,2,0.1465201465201465,0.0024420024420024
151,65,360,0.1805555555555555,36,31.0,2.082089552238806,827,281,3,0.339782345828295,0.0036275695284159
3407,296,852,0.3474178403755869,97,182.0,7.131040487592512,1391,331,3,0.2379583033788641,0.00215672178289
282448,111,483,0.2298136645962732,64,69.0,7.366548042704626,739,150,1,0.2029769959404601,0.0013531799729364
263105,163,902,0.1807095343680709,68,222.0,7.539622641509434,2135,539,1,0.2524590163934426,0.0004683840749414
93000,268,937,0.2860192102454642,121,234.0,7.532188841201717,2181,677,2,0.3104080696928015,0.0009170105456212
91702,158,908,0.1740088105726872,27,147.0,6.205440900562851,2046,504,3,0.2463343108504398,0.001466275659824
286448,167,592,0.2820945945945945,86,139.0,5.6863636363636365,1252,400,3,0.3194888178913738,0.0023961661341853
3267,362,519,0.697495183044316,117,62.0,1.878787878787879,1201,186,1,0.1548709408825978,0.0008326394671107
3599,3,20,0.15,1,3.0,5.0,48,13,1,0.2708333333333333,0.0208333333333333
3434,224,974,0.2299794661190965,97,146.0,7.920433996383363,1706,300,1,0.1758499413833528,0.0005861664712778
8311,298,975,0.3056410256410256,83,181.0,7.0856894301870375,1494,314,2,0.2101740294511379,0.001338688085676
278278,73,587,0.1243611584327086,33,60.0,2.1862348178137654,1718,506,1,0.2945285215366705,0.0005820721769499
3650,285,918,0.3104575163398693,142,195.0,7.340025094102886,1680,376,3,0.2238095238095238,0.0017857142857142
134769,33,302,0.1092715231788079,18,29.0,2.9129464285714284,719,189,0,0.2628650904033379,0.0
7908,21,206,0.1019417475728155,7,25.0,2.3316062176165806,629,230,2,0.3656597774244833,0.0031796502384737
38436,7,94,0.0744680851063829,3,15.0,2.8242677824267783,316,104,0,0.3291139240506329,0.0
385273,42,362,0.1160220994475138,15,26.0,1.4754098360655736,949,317,0,0.3340358271865121,0.0
211853,244,718,0.3398328690807799,58,135.0,7.803468208092485,1275,304,2,0.2384313725490196,0.0015686274509803
3339,240,1006,0.2385685884691848,105,179.0,7.486059479553903,1931,435,1,0.2252718798549974,0.0005178663904712
237034,199,908,0.2191629955947136,68,83.0,3.053965658217498,1942,461,0,0.2373841400617919,0.0
344068,482,1380,0.3492753623188406,138,287.0,8.779741672331747,2283,448,6,0.1962330267192291,0.0026281208935611
3676,762,2396,0.3180300500834724,373,258.0,7.338811630847029,3586,559,5,0.1558839933073061,0.0013943112102621
3667,216,878,0.2460136674259681,63,120.0,7.063440156965338,1478,296,2,0.2002706359945872,0.0013531799729364
86212,577,827,0.6977025392986699,16,44.0,1.6923076923076923,1267,164,2,0.1294396211523283,0.0015785319652722
3750,117,614,0.1905537459283387,55,128.0,7.408360128617363,1226,306,0,0.2495921696574225,0.0
230862,206,970,0.2123711340206185,107,137.0,5.851922164214523,1876,459,6,0.2446695095948827,0.0031982942430703
3408,113,539,0.209647495361781,59,133.0,8.37062937062937,1095,264,3,0.2410958904109589,0.0027397260273972
274435,40,346,0.1156069364161849,16,50.0,2.62085032032615,1205,393,0,0.3261410788381743,0.0
3470,437,1518,0.2878787878787879,198,197.0,6.463725847612103,2480,527,4,0.2125,0.0016129032258064
3280,665,2038,0.3263002944062806,370,126.0,4.721065778517902,3178,626,7,0.1969792322215229,0.0022026431718061
255738,254,1012,0.2509881422924901,123,165.0,6.94249649368864,1786,373,7,0.2088465845464725,0.0039193729003359
86828,315,1170,0.2692307692307692,135,152.0,7.808219178082193,1842,348,1,0.1889250814332247,0.000542888165038
247220,81,518,0.1563706563706563,28,81.0,4.061281337047354,1187,378,3,0.3184498736310025,0.0025273799494524
15214,128,495,0.2585858585858586,41,98.0,6.94488188976378,904,207,0,0.2289823008849557,0.0
5383,112,467,0.2398286937901499,61,47.0,3.9166666666666665,862,196,1,0.2273781902552204,0.0011600928074245
286963,74,361,0.2049861495844875,34,53.0,5.903465346534653,657,160,2,0.243531202435312,0.0030441400304414
280383,153,599,0.2554257095158597,80,69.0,3.932868904369855,1237,315,0,0.2546483427647534,0.0
254189,108,615,0.1756097560975609,45,97.0,4.971526195899772,1467,481,3,0.3278800272665303,0.0020449897750511
279571,4,30,0.1333333333333333,1,1.0,0.5202312138728323,97,36,0,0.3711340206185567,0.0
3337,218,694,0.3141210374639769,40,68.0,6.9230769230769225,911,126,0,0.1383095499451152,0.0
372752,197,954,0.2064989517819706,99,93.0,3.522727272727273,1753,430,1,0.2452937820878494,0.0005704506560182
3934,118,595,0.1983193277310924,50,69.0,3.136363636363636,1309,351,2,0.2681436210847975,0.001527883880825
6370,118,776,0.152061855670103,71,107.0,3.788355625491739,1505,424,3,0.2817275747508305,0.0019933554817275
4683,34,294,0.1156462585034013,15,55.0,4.652255639097744,646,196,0,0.3034055727554179,0.0
6513,119,471,0.2526539278131635,43,115.0,7.456772334293948,1029,312,0,0.3032069970845481,0.0
4326,64,235,0.2723404255319149,25,38.0,5.634266886326194,450,128,0,0.2844444444444444,0.0
396475,71,432,0.1643518518518518,23,51.0,6.055408970976253,764,156,1,0.2041884816753926,0.0013089005235602
56025,146,709,0.2059238363892807,77,65.0,4.62085308056872,1025,218,2,0.2126829268292683,0.0019512195121951
32601,5,122,0.040983606557377,3,16.0,4.0,313,90,0,0.2875399361022364,0.0
4009,109,479,0.2275574112734864,44,57.0,4.584450402144772,811,170,5,0.2096177558569667,0.0061652281134401
91064,147,489,0.3006134969325153,67,99.0,7.321281840591618,819,196,1,0.2393162393162393,0.0012210012210012
450784,50,255,0.196078431372549,24,10.0,1.325478645066274,424,82,0,0.1933962264150943,0.0
3856,61,203,0.3004926108374384,27,46.0,7.212543554006968,443,124,2,0.2799097065462754,0.0045146726862302
375771,2,24,0.0833333333333333,0,8.0,7.128712871287129,75,34,0,0.4533333333333333,0.0
286994,26,93,0.2795698924731182,5,18.0,6.982758620689655,169,37,0,0.2189349112426035,0.0
20393,189,539,0.3506493506493506,69,93.0,6.696,836,159,2,0.1901913875598086,0.0023923444976076
40756,422,1648,0.2560679611650485,178,289.0,10.007695267410543,2619,461,6,0.1760213822069492,0.0022909507445589
69404,209,769,0.2717815344603381,107,60.0,5.421686746987952,1135,130,2,0.1145374449339207,0.0017621145374449
25397,518,1539,0.336582196231319,154,204.0,8.387391502969392,2136,236,6,0.1104868913857678,0.0028089887640449
275293,15,118,0.1271186440677966,7,27.0,5.799522673031026,300,110,0,0.3666666666666666,0.0
293857,9,52,0.173076923076923,1,9.0,2.956204379562044,155,61,0,0.3935483870967742,0.0
222770,182,964,0.1887966804979253,73,92.0,5.5347593582887695,1608,233,3,0.1449004975124378,0.001865671641791
3348,37,415,0.0891566265060241,10,34.0,3.276231263383297,779,201,2,0.2580231065468549,0.0025673940949935
7302,258,722,0.3573407202216066,51,122.0,6.285060103033772,1132,255,1,0.2252650176678445,0.0008833922261484
26032,65,295,0.2203389830508474,35,57.0,5.024485798237023,659,173,0,0.2625189681335356,0.0
250899,54,237,0.2278481012658227,18,48.0,4.821428571428571,587,162,0,0.2759795570698466,0.0
208694,301,934,0.3222698072805139,65,248.0,8.28200371057514,1660,440,2,0.2650602409638554,0.0012048192771084
5481,27,314,0.0859872611464968,8,38.0,2.3799582463465554,848,233,0,0.2747641509433962,0.0
86716,85,294,0.2891156462585034,29,84.0,7.714285714285714,548,141,0,0.2572992700729927,0.0
26038,21,95,0.2210526315789473,5,6.0,2.583732057416268,199,39,0,0.1959798994974874,0.0
3677,23,129,0.1782945736434108,19,12.0,4.778761061946903,200,43,0,0.215,0.0
285491,14,22,0.6363636363636364,3,1.0,0.5,64,11,0,0.171875,0.0
3821,281,410,0.6853658536585366,20,31.0,1.8915254237288133,742,104,1,0.1401617250673854,0.0013477088948787
21507,256,1265,0.2023715415019762,125,173.0,6.074912212251268,2175,490,1,0.225287356321839,0.0004597701149425
14745,226,824,0.2742718446601941,97,104.0,5.992317541613317,1473,312,2,0.2118126272912423,0.0013577732518669
248950,324,1201,0.2697751873438801,106,268.0,9.280492497114276,2194,490,4,0.2233363719234275,0.0018231540565177
20938,89,478,0.1861924686192468,38,165.0,10.546875,1032,237,2,0.2296511627906976,0.001937984496124
234533,26,172,0.1511627906976744,7,29.0,2.7884615384615383,654,235,0,0.3593272171253822,0.0
286223,342,1485,0.2303030303030303,180,208.0,6.311530681051922,2746,697,2,0.253823743627094,0.0007283321194464
20842,323,901,0.3584905660377358,107,193.0,6.627241510873712,1775,506,1,0.2850704225352112,0.0005633802816901
354123,197,753,0.2616201859229747,72,126.0,5.6055363321799305,1447,423,6,0.2923289564616448,0.0041465100207325
21639,436,1112,0.3920863309352518,127,218.0,8.806104129263913,1801,384,2,0.2132148806218767,0.0011104941699056
23314,61,515,0.1184466019417475,23,41.0,2.301933873986276,1196,302,2,0.2525083612040134,0.0016722408026755
92900,44,195,0.2256410256410256,12,63.0,8.253275109170305,522,177,0,0.3390804597701149,0.0
134413,273,411,0.6642335766423357,36,48.0,1.702127659574468,1000,140,1,0.14,0.001
116171,67,457,0.1466083150984682,44,49.0,2.653429602888087,1088,365,5,0.3354779411764705,0.0045955882352941
20478,27,186,0.1451612903225806,11,12.0,1.197339246119734,473,147,0,0.3107822410147992,0.0
265865,349,1671,0.2088569718731298,192,156.0,4.929775280898876,3173,766,4,0.2414119130160731,0.0012606366214938
21315,810,3118,0.259781911481719,573,189.0,6.392333709131905,3830,560,1,0.1462140992167102,0.0002610966057441
20561,262,1254,0.2089314194577352,110,172.0,6.326113608500204,2451,578,8,0.2358221134230926,0.0032639738882088
21384,75,746,0.1005361930294906,35,42.0,1.3790587376869756,1568,415,0,0.2646683673469387,0.0
3484,387,1527,0.2534381139489194,217,96.0,3.227493462831528,2685,683,0,0.2543761638733706,0.0
7949,589,813,0.7244772447724477,11,50.0,1.351351351351351,1307,141,2,0.1078806426931905,0.0015302218821729
7926,27,177,0.1525423728813559,17,14.0,3.36,387,103,2,0.2661498708010336,0.0051679586563307
135150,25,248,0.1008064516129032,13,20.0,1.939655172413793,776,240,0,0.3092783505154639,0.0
20404,371,1492,0.2486595174262734,192,158.0,5.019414048711613,2763,689,4,0.2493666304741223,0.0014477017734346
280419,198,1158,0.1709844559585492,94,128.0,4.808013355592654,2043,439,3,0.2148800783162016,0.0014684287812041
86366,359,1051,0.3415794481446241,81,210.0,9.550277918140477,1768,350,3,0.1979638009049773,0.0016968325791855
49979,69,323,0.2136222910216718,26,41.0,4.361702127659575,562,202,0,0.3594306049822064,0.0
20723,287,849,0.3380447585394582,88,203.0,10.579038795599304,1385,285,3,0.2057761732851985,0.0021660649819494
45579,43,220,0.1954545454545454,16,39.0,5.492957746478874,436,109,1,0.25,0.0022935779816513
285109,330,1716,0.1923076923076923,189,165.0,4.542673600489446,2961,634,7,0.2141168524147247,0.0023640661938534
14922,412,1823,0.2260010970927043,196,180.0,5.371352785145889,2926,498,4,0.1701982228298017,0.0013670539986329
135927,25,278,0.0899280575539568,17,21.0,2.047670639219935,707,229,0,0.3239038189533239,0.0
